feedback_id,rating,feedback_text,feedback_category,sentiment,feedback_date
9396068,4,"Excellent quality, will buy again!",App Experience,Positive,24-11-23
6962998,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,28-07-23
918874,4,Very happy with the service!,Customer Service,Positive,18-06-23
6190918,4,Highly recommended!,Delivery,Positive,14-10-24
5351111,3,"It was okay, nothing special.",Product Quality,Neutral,19-08-23
1629735,3,"It was okay, nothing special.",Delivery,Neutral,23-06-24
2948051,3,The packaging was poor.,App Experience,Negative,19-08-23
3052466,4,Good selection of products.,Product Quality,Positive,09-09-24
7144855,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,25-02-24
505283,3,"Average experience, could improve.",App Experience,Neutral,28-10-24
1436132,3,"Average experience, could improve.",Delivery,Neutral,18-07-24
9095544,4,Items were in perfect condition.,Customer Service,Positive,11-04-23
1029897,2,Delivery was late and I was unhappy.,Customer Service,Negative,30-09-24
2986134,5,Very fresh and well-packaged.,Delivery,Positive,17-09-24
42109,1,I had a bad experience.,App Experience,Negative,10-07-24
4450869,5,Very fresh and well-packaged.,Customer Service,Positive,13-10-23
9318477,4,"Average experience, could improve.",Delivery,Neutral,15-02-24
7777479,4,"It was okay, nothing special.",App Experience,Neutral,01-10-24
9857802,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,04-03-24
592339,1,Items were missing from my order.,Delivery,Negative,27-08-23
8142511,3,"It was okay, nothing special.",Product Quality,Neutral,09-08-24
7016969,3,"It was okay, nothing special.",App Experience,Neutral,25-02-24
1695867,5,Good selection of products.,Delivery,Positive,16-04-24
7234307,5,Good selection of products.,App Experience,Positive,10-04-23
9206189,4,"Overall good experience, thank you!",App Experience,Positive,23-07-23
952999,3,Product was damaged during delivery.,Product Quality,Negative,01-06-24
3486386,4,Will definitely order again.,Product Quality,Positive,23-07-24
4564815,4,Very fresh and well-packaged.,Product Quality,Positive,26-03-24
5714605,3,The packaging was poor.,App Experience,Negative,28-10-24
193776,3,Items were missing from my order.,Delivery,Negative,26-04-24
8589341,1,Customer service was not helpful.,App Experience,Negative,17-10-24
5473397,2,Taste was not as expected.,Delivery,Negative,17-10-23
8112535,1,Taste was not as expected.,Delivery,Negative,10-12-23
7876022,4,"Overall good experience, thank you!",Product Quality,Positive,21-08-23
2479913,2,Product was damaged during delivery.,Customer Service,Negative,09-08-24
8109035,5,"Excellent quality, will buy again!",Customer Service,Positive,14-09-23
1602501,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,05-11-23
441802,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,08-12-23
4407642,5,"Overall good experience, thank you!",Customer Service,Positive,10-02-24
2957464,4,Very happy with the service!,App Experience,Positive,05-09-24
9315691,4,Great prices and fast delivery!,Product Quality,Positive,03-05-23
6038221,5,"Excellent quality, will buy again!",App Experience,Positive,23-12-23
718730,4,Highly recommended!,App Experience,Positive,14-07-23
8701762,3,I had a bad experience.,Delivery,Negative,30-01-24
2858606,4,Highly recommended!,Delivery,Positive,06-07-23
378316,3,"It was okay, nothing special.",Product Quality,Neutral,09-09-24
7303951,4,"Average experience, could improve.",Delivery,Neutral,12-06-24
5282550,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,21-02-24
2040171,2,Delivery was late and I was unhappy.,Customer Service,Negative,15-09-23
2222935,5,"Excellent quality, will buy again!",Customer Service,Positive,30-03-23
5733557,4,"It was okay, nothing special.",App Experience,Neutral,10-02-24
7842448,5,Customer service was very helpful.,App Experience,Positive,27-09-23
8133334,3,The packaging was poor.,App Experience,Negative,24-04-24
4645106,5,Highly recommended!,Delivery,Positive,18-02-24
3931686,4,Very happy with the service!,Delivery,Positive,20-11-23
6793875,1,Very disappointed with the quality.,Product Quality,Negative,27-11-23
6512144,5,"Excellent quality, will buy again!",Delivery,Positive,24-07-23
3075998,3,The product met my expectations.,Product Quality,Neutral,19-03-24
3417089,3,"Average experience, could improve.",Delivery,Neutral,17-04-23
4901338,3,"Average experience, could improve.",Customer Service,Neutral,24-08-24
5959915,3,Items were missing from my order.,Product Quality,Negative,23-05-23
983440,5,Customer service was very helpful.,Customer Service,Positive,07-10-24
5178395,3,The order was incorrect.,Product Quality,Negative,01-09-23
4017037,3,I had a bad experience.,App Experience,Negative,03-08-24
8996588,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,13-02-24
1207954,4,The product met my expectations.,Customer Service,Neutral,06-04-23
7547714,1,Product was damaged during delivery.,Product Quality,Negative,15-09-23
3548365,3,Taste was not as expected.,App Experience,Negative,05-05-23
2434820,5,Customer service was very helpful.,Product Quality,Positive,28-04-23
7040880,5,Highly recommended!,Product Quality,Positive,26-05-24
906286,4,"Overall good experience, thank you!",Delivery,Positive,30-10-24
7109416,3,"Average experience, could improve.",Product Quality,Neutral,15-08-23
521542,2,The packaging was poor.,App Experience,Negative,15-09-24
5863363,4,"Average experience, could improve.",Delivery,Neutral,08-10-23
5950845,2,Items were missing from my order.,Delivery,Negative,12-09-24
6268912,5,Great prices and fast delivery!,App Experience,Positive,03-03-24
5564520,5,Items were in perfect condition.,Customer Service,Positive,29-05-23
1885638,4,Very fresh and well-packaged.,App Experience,Positive,17-08-23
6933855,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,01-11-24
1882628,5,Highly recommended!,Delivery,Positive,04-01-24
6472516,3,I had a bad experience.,Delivery,Negative,18-10-23
1780948,3,"Average experience, could improve.",App Experience,Neutral,03-01-24
8600331,4,"Excellent quality, will buy again!",App Experience,Positive,27-04-23
6278165,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,29-06-23
5974448,4,"Average experience, could improve.",App Experience,Neutral,10-06-23
7720023,4,Items were in perfect condition.,Product Quality,Positive,30-12-23
4357427,3,Taste was not as expected.,Customer Service,Negative,14-04-24
7209600,3,Very disappointed with the quality.,Product Quality,Negative,13-11-23
4521726,2,Customer service was not helpful.,Product Quality,Negative,03-02-24
6861653,4,The product met my expectations.,Product Quality,Neutral,28-03-23
6134638,1,Taste was not as expected.,Customer Service,Negative,26-05-23
3123642,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,24-05-23
1070868,3,Very disappointed with the quality.,Delivery,Negative,02-11-24
4075027,4,"Average experience, could improve.",Product Quality,Neutral,28-11-23
6131863,2,Taste was not as expected.,App Experience,Negative,13-06-24
696872,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,07-01-24
6204921,3,"Average experience, could improve.",Customer Service,Neutral,25-04-24
6056192,1,Customer service was not helpful.,Delivery,Negative,27-01-24
9231567,4,"Average experience, could improve.",Product Quality,Neutral,14-12-23
4960526,4,The product met my expectations.,Delivery,Neutral,09-03-24
9621239,4,Very happy with the service!,App Experience,Positive,03-04-23
6030761,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,01-08-23
6983952,4,Will definitely order again.,Delivery,Positive,09-07-23
7128156,1,I had a bad experience.,Delivery,Negative,03-10-24
9989662,2,Product was damaged during delivery.,Delivery,Negative,27-01-24
3510523,4,Items were in perfect condition.,Delivery,Positive,26-03-23
4229013,3,Taste was not as expected.,Product Quality,Negative,03-11-23
2091825,5,Items were in perfect condition.,Delivery,Positive,07-08-23
5009643,3,"It was okay, nothing special.",Product Quality,Neutral,22-10-24
473283,3,Not worth the price I paid.,App Experience,Negative,17-04-24
6005487,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,24-04-23
3232752,3,Delivery was late and I was unhappy.,Product Quality,Negative,18-06-24
7299954,4,"It was okay, nothing special.",App Experience,Neutral,12-09-23
2467868,2,Not worth the price I paid.,Customer Service,Negative,27-06-24
1459705,4,Highly recommended!,Delivery,Positive,21-03-23
8571174,4,Great prices and fast delivery!,Delivery,Positive,26-05-23
4603850,4,Customer service was very helpful.,Delivery,Positive,11-08-24
2769312,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,04-11-23
8679133,4,Will definitely order again.,Product Quality,Positive,08-05-24
8080342,3,The order was incorrect.,Product Quality,Negative,23-03-23
6743516,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,16-09-24
9343709,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,21-09-24
1083982,5,Items were in perfect condition.,Product Quality,Positive,04-07-23
8458335,2,Product was damaged during delivery.,Product Quality,Negative,18-01-24
2913652,5,Highly recommended!,App Experience,Positive,25-05-24
1425264,4,"Excellent quality, will buy again!",Customer Service,Positive,12-10-23
4789313,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,16-04-23
6897186,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,30-01-24
8795566,3,The order was incorrect.,Customer Service,Negative,22-10-24
1790467,4,Good selection of products.,App Experience,Positive,24-06-23
5112150,1,Very disappointed with the quality.,Product Quality,Negative,29-06-23
2751709,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,04-10-24
3005599,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,05-10-23
3939292,3,Delivery was late and I was unhappy.,App Experience,Negative,14-10-23
4480394,4,Good selection of products.,Customer Service,Positive,01-12-23
2566002,1,Customer service was not helpful.,Customer Service,Negative,25-06-24
2014440,5,Very happy with the service!,App Experience,Positive,21-06-23
5023875,4,Will definitely order again.,Delivery,Positive,02-11-23
3915365,5,Highly recommended!,Delivery,Positive,31-03-24
1899061,4,The product met my expectations.,Product Quality,Neutral,14-08-24
1516907,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,09-06-23
5985753,1,Taste was not as expected.,Product Quality,Negative,05-08-23
3045217,2,Not worth the price I paid.,Customer Service,Negative,01-04-24
1757691,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,22-04-24
7612535,4,"Average experience, could improve.",Product Quality,Neutral,19-03-23
1919455,4,Highly recommended!,App Experience,Positive,02-06-23
9757714,3,The product met my expectations.,Customer Service,Neutral,21-03-23
4344466,4,The product met my expectations.,Product Quality,Neutral,23-10-24
3533710,5,Will definitely order again.,App Experience,Positive,01-06-23
5974172,4,"Average experience, could improve.",Customer Service,Neutral,24-06-24
1872177,4,Customer service was very helpful.,Product Quality,Positive,31-10-23
8019607,4,Customer service was very helpful.,Product Quality,Positive,15-08-24
3352610,4,Very fresh and well-packaged.,Product Quality,Positive,04-08-23
6463680,4,Good selection of products.,Customer Service,Positive,06-05-23
3004769,4,"It was okay, nothing special.",App Experience,Neutral,19-10-24
3961292,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,29-11-23
3142549,1,Delivery was late and I was unhappy.,Delivery,Negative,27-11-23
3620788,4,Will definitely order again.,Product Quality,Positive,27-01-24
263845,5,Very happy with the service!,Product Quality,Positive,04-07-23
2306581,4,Will definitely order again.,Customer Service,Positive,25-07-24
9318489,3,"It was okay, nothing special.",Customer Service,Neutral,26-11-23
7919112,1,Very disappointed with the quality.,Customer Service,Negative,09-04-23
8817684,5,"Excellent quality, will buy again!",Customer Service,Positive,07-08-23
8346180,2,Very disappointed with the quality.,App Experience,Negative,12-10-23
2243553,4,Items were in perfect condition.,App Experience,Positive,18-04-23
